review_id,text,sentiment
930,"I'll keep this short as a movie like this doesn't deserve a full review.<br /><br />Given the setting, this movie could have been something really special. It could have been another ""28 days later"" or even a ""Blair Witch Project""<br /><br />The first 20 or so minutes of the movie I was really excited, directer did a decent job with cinematography and suspense, although I don't think He managed to capture true eeriness of an empty London Underground.<br /><br />Characters were a big let down. Our ""heroine"" in this movie is a worthless piece of crap, and you really don't care if she dies or not. As many people have said before, I was rooting for the homeless people and the black guy, who managed to give me a chuckle or two(whether intentional of the writers or not).<br /><br />The main villain, is kept in the dark for the first half of the movie, but when he is revealed I was really disappointed. I won't spoil it but lets just say my 10 year old sister could probably beat him in a wrestling match.<br /><br />All in all this is just another mediocre horror film which falls into the trap of following a simple Hollywood formula. This film had a lot of potential but really failed to hit the mark.<br /><br />Just to highlight how lame this movie was, the characters in this movie had at least FIVE TIMES to finish off and kill the main villain. INSTEAD THEY RUN AWAY.",neg
931,"A great film requiring an acquired taste. If you're into action, wham bam films and hate serious love stories then its not for you. Otherwise, if you like to sit in front of a good intelligent movie now and again I recommend this very highly. Easily the best film produced in Bollywood this century.<br /><br />The only other Indian film I would give 10/10 for is Dil Wale Dulhaniya Le Jayenge. Even then it comes second to this masterpiece.",pos
932,"Firstly, few colleges allow students to take courses from their parent's lover. Secondly, few women professors are sleeping with dorm cooks. Thirdly, few brassy coeds have a dad who cooks in their dorm. Fourthly, once a SECOND member of a college small-group project team meets a violent demise, the college PRESIDENT will disband the whole class, and NOT turn a blind eye as the professor merrily steers the rest of the group toward grisly deaths. Since the supernatural elements of CULT make absolutely no sense, it is useful to study the mundane content of this film to truly appreciate how much this flick really sucks!",neg
933,"With all of the ""R"" movies out today, it's hard to find something you can take the whole family to see. My kids loved it. It was good clean fun. I would highly recommend it to anyone who wants to take the whole family out for a nice evening at the movies.",pos
934,"Lisa Baumer (Ida Galli) is the adulteress wife of a big businessman who inherits $1million life insurance when her husband is killed in a plane crash while on a business trip.initially she is suspected of being responsible as her husbands will had recently been changed and so she has an insurance investigator Peter Lynch (George Hilton)and an Interpol agent on her tail just to be sure. Baumer travels to Athens, Greece to cash in her inheritance, but insists on having it in cash...a dangerous turn of events. Lynch who's identity is now known to Baumer tries to protect her against a lover of her husband Lara Florakis who nevertheless along with her henchman Sharif tries to kill them both for a share of the money that she deems she is entitled to. And this is where our Masked killer starts his/her brutal killings. Lynch as is customary with our hero is at first suspected by the Greek Police and is warned not to leave Athens by Police Inspector Stavros(Luigi Pistilli a familiar face in Giallo and Spaghettis). Lynch is then aided by the gorgeous Cléo Dupont (Anita Strindberg) a local journalist who helps him investigate the killings.To say any more could ruin the film for anyone who has not seen it, so suffice to say there are enough red herrings and most of them plausible to keep Mystery/Thriller fans happy in this story driven Giallo.The No Shame DVD has a superb transfer with both English and Italian soundtrack. It also has a very catchy score just for good measure by Bruno Nicolai that will stay in your head for a while....all in all a first rate Giallo.",pos
935,"I was extremely amused to read some of the bad reviews on this movie. First, many have said that they have taken their 4 year old daughters and granddaughters to see this and they did not enjoy it. First, I don't believe that this is a kid's movie, at least not a movie for very very young children, not 4 at least. It has very subtle humor, but it is not meant to offer quick amusement as seen in Tom and Jerry or something like this. Many people have also complained that it goes very very slowly....I guess those people are all used to ""quantity"" over ""quality"". While I have a small quality problem myself with this movie and that is that the movie was not as detail oriented as the short movies, I still believe that it managed quite well for a full feature film. And how can people complain about the jokes?? The jokes were sensible, timely and well thought out, never rude insulting or ""in your face"". Wallace is extremely smart, yet cautious and Grommit is the most adorable, smart and cute character that could be. This was a beautiful movie and the theme was very appropriate...for adults that is....especially with the increase of obesity and metabolic disease in the world, there's nothing wrong with promoting vegetables and fruits for once...and this was accomplished in a very tasteful manner in that ...while people are concerned with the aspect of vegetables that doesn't necessarily mean that the are healthier or that they eat more of them...but just that they temper with nature, which is in fact what caused the legend of the were rabbit to come true. And for those out there that complained about the religious jokes, I say...came on! are you for real? Many villages revolve around the local church, and legends/premonitions etc. are normal themes, no harm done. This movie was absolutely amazing, yet some people had negative comments on it and I find this absolutely absurd!!!",pos
936,"This, and Immoral Tales, both left a bad taste in my mouth. It seems to me that Borowczyk is disgusted by sex, and these two films are cautionary tales about what will happen if you do have sex. As a film, it's not very well done -- some of the acting is truly epically bad (such as the ""American"" woman with the French accent). The young woman's sudden flip-flop from being anxious about the marriage to being interested (when it seems like it should have been the other way around), and the aunt's sudden realization of the young man's secret don't make sense -- they're not explained at all. I also didn't like how the daughter's relationship with a black man was presented as a sign of her family's perversion or predilection for bestiality. The central idea, the idea that there's this ""sexy beast,"" if you will, that lives in the woods, could have been a foundation for a perverse but fun story, but instead is just used as a basis for a nasty, sex-negative, morality play.",neg
937,"While the soundtrack is a bit dated, this story is more relevant in the U.S. now more than ever. With not only blue collar jobs but everyone's jobs being outsourced by U.S. corporations while the government profits and American suffer.<br /><br />Peter Strauss is Emory, a steel worker who works the same job his father did for 35 years. His wife is well-portrayed by Pamela Reed, who is very realistic, trying to support the family with two children when Emory loses his job. The mill is closed under the pretext of mismanagement, but there is also embezzlement and cheaper wages where they can pay one steelworker in one month (outsourcing) what they would have to pay Strauss/Emory in a day. Never mind that these men are all good loyal workers who have values and try the best for their family.<br /><br />John Goodman, Gary Cole (as Strauss' brother) and a few other co-workers are also affected. It is very disturbing and realistic. Some scenes between Emory and his father are moving. Emory hopes his local union will be able to re-open the mill, as they promise to do so.<br /><br />Emory's brother, Lee already sees the writing on the wall. There are no jobs left in the rust-belt (Ohio) and they must move on. However where in the U.S. can they move to?. Where will it be better for a blue-collar steel worker?.<br /><br />There is a triumphant scene at the end where Emory and his crew fill the loading dock with steel products. The guard allows them to do this as a final gesture, one of the men committed suicide and he has empathy.<br /><br />Overall, a good message film about hard times right here in America. Something that few care to face until personally affected. 8/10.",pos
938,"I'm not a Steve Carell fan however I like this movie about Dan, an advice columnist, who goes to his parents house for a stay with his kids and ends up falling in love with his brother's girlfriend. Its a story thats been told before, but not like this. There are simply too many little bits that make the film better than it should be. The cast is wonderful, and even if Carell is not my cup of tea, he is quite good as the widower who's suppose to know everything but finds that knowing is different than feeling and that sometimes life surprises you. At times witty and wise in the way that an annoying Hallmark card can be, the film still some how manages to grow on you and be something more than a run of the mill film. Worth a look see",pos
939,The first time you see The Second Renaissance it may look boring. Look at it at least twice and definitely watch part 2. It will change your view of the matrix. Are the human people the ones who started the war ? Is AI a bad thing ?,pos
940,"We see a body of dead girl in a morgue with the coroner trying to close the eyes of the girl, but whatever he tries they won't stay open. After this we move into the future and we follow a group of former school friends who hide a terrible secret, but suddenly they start getting picked off one by one in many grisly ways. Through flashbacks we learn of this awful suicide of a shy girl who was trying to be one of the group, but she was shut out by them because they dug up her past and found out some weird occurrences. So, is she back from the grave seeking revenge? <br /><br />Oh what a great and always spooky story! Well, that's what I hoping I could say. And 'hoping' was as good as it got. This is an forgettable, so-so supernatural horror flick that I actually watched before, but I went in thinking it was my first viewing. So to my surprise it hit me when I started picking up on certain things, but like I said it's quite a forgettable mix that it felt like a first viewing again. ""Nightmare' is just another type of it's field that adds a 'few' changes to the gruel. Oh, please give me something that's a bit more fresh. It doesn't have to be entirely original, but this is one formulaic and at times quite tired J-horror flick. Even though it strings along the usual ghost story involving you guessed right an evil looking, vengeful chick spirit.<br /><br />But in spite of my negativity of it being the same old, same old story and jolts. This one kind of entertains when its being grisly and popping in some creepy visuals. The deaths are vividly displayed with bite and some originality. While, the gloomy atmosphere alienates the audience with it's murky lighting. The first scene involving the spirit terrorising one of the girls is one blood-curdling experience, but really when it's not trying to shock you. I found it rather coma inducing and I thought about getting some shut-eye. That might be harsh, but it just didn't go anywhere of any interest between those shock moments. You could say that because the supposed mystery is really not much of one, the unsure story is just simply flat and the characters are a self-centred bunch that you don't really care what happens to them. The disjointed story should have focused more on the spirit than that of these bland characters who have one unconvincing group relationship. It just overplayed its cards by becoming overly muddled and taking too long to get going that when it comes to the climax it's just plain ludicrous. The film's haunting ending is a high point, though.<br /><br />The film looks fine, although it could have done without the snazzy, quick fire editing and the music score was a bit overbearing in playing up the mood. The performances tread a fine line, but Gyu-ri Kim is strong in the lead role.<br /><br />It's nothing new and it shamelessly steals ideas, but if you can look past that it delivers some nasty thrills. Although, I found the handling of it rather lethargic, despite the odd effective chills. A standard effort all round I guess, but still it's equally missable.",neg
941,"James Bishop (Matt Stasi) goes to a `mental illness facility' for a medical residence assignment with Dr. McCort (Bruce Paynes). There, he realizes that many interns are being killed by `The Ripper', who takes their souls to the devil, in a cult promoted by Dr. McCort. This story is so absurd and imbecile that it is impossible to write a summary. The dialogs are so ridiculous, specially when the character of Helen, the blonde fiancé of James Bishop arrives in the asylum, that it is almost unbelievable that a writer has had the courage to include them in a screenplay. And what about the return of James to the hospital to bring the files of the dead patients? And the cast, composed of ham actors and actresses? Honestly, I do not know what or who is the worst in this film: the screenplay, the director or the cast. The correct answer certainly is all of them. I saw this flick on cable television, and I am astonished how can a producer spend money in such a garbage. This horror movie becomes very funny considering the absurd of the plot. My vote is three.<br /><br />Title (Brazil): `Demônio' (`Devil')",neg
942,"This early Pia Zadora vehicle followed a familiar Harold Robbins formula: ambitious main character wallows in decadence while pursuing the path to the top of some randomly chosen but glamorous world, in this case the movie industry. But despite being so formulaic as to be completely predictable, this movie manages at the same time to be completely unbelievable. Zadora (to call her inexperienced as an actress is to be charitable) never convinces as a screenwriter. One would expect a movie about movie-making to have some insights into its own industry and creative process. But the script gives her none of the qualities which make writers interesting movie characters: observance, skill with words, a love-hate relationship with one's own creative abilities. Her character is as empty as a donut hole. And this is just a taste of the incompetence on display here. The cinematography is so murky that it is sometimes hard to see what is happening. And the scenes never really hang together, so everything seems like a succession of random moments at bad Hollywood parties. Avoid.",neg
943,"Spanish horrors are not bad at all, some are smart with interesting stories, but is not the case of ""Second Name"". It is badly directed, badly acted and boring...boring...boring, a missed chance for an interesting story.",neg
944,"I had fun watching Red Eye. It's not a masterpiece, but it's well directed and structured. Cillian Murphy and Rachel McAdams are perfect in the role. Yes, it's the same old story with a different setting but Wes Craven gave it a good pace. At least not another Scream with the usual college killer. It's nice when you can see a clean, coherent thriller even when originality doesn't stand out as its main character. Particularly from a film-maker like Craven that has brought so many innovative ideas to the thriller and horror genre in the past and that now just lends himself to bringing home what could have been a good TV movie had it not been released theatrically. Good job!",pos
945,"Never before has such a large cast of ugly people gathered together to make an equally ugly film.<br /><br />Something huge and horrifying is loose in the waters off the Florida coast, something that leaves half chewed up bodies behind in its wake. Unshaven beer dependent Bob thinks he has caught the Thing's ""evil voice"" on tape. Bob's assistant, the amazingly unattractive and painfully skinny Stella, decides to enlist the help of slimy ladies man Peter, an electrician whose equipment may be able to help them locate the mysterious creature. But anyone who sticks their nose too far into the mystery winds up dead, killed by a baboon faced hit-man with a bad perm. What is the terrible secret behind the Sea Killer? <br /><br />Ugly scientists have torrid affairs, inept cops and doctors puzzle over the increasing numbers of corpses, Stella and Peter make out on the beach and characters we don't care about are killed off or munched up. The Sea Killer, a weird combination of an octopus, a shark and a pair of large dentures, never really seems as threatening as it should. The conspiracy behind the monster's creation makes no sense whatsoever. None of the characters are particularly likable, and the ones who might be are killed off immediately. This is a poorly shot, badly dubbed, plot less mess. The whole thing is so scuzzy and smelly it made me long for a hot bath. I've had sushi plates scarier than this film. Avoid it, unless it's the MST3K version.",neg
946,"New rule. Nobody is allowed to make any more Zombie movies unless they actually come up with an original idea.<br /><br />Sadly, this movie doesn't. They have the premise that Bounty hunters go out and kill Zombies and prove it by cutting off their fingers. Well, problems with that. Most people have ten fingers, why not just collect ten bounties for one Zombie? Why not just kill a regular person and pass that off as a Zombie finger? <br /><br />Not to mention the utter silliness of hunting zombies with a bolt action rifle.<br /><br />I sometimes think films like this are resume fillers for makeup and FX guys. ""Hey, this is what I did with ten dollars and some recylced bottles deposit. Imagine what I could do if you gave me a BUDGET!"" Do you think anyone goes to drama school or cinema school to star in a Zombie movie? ""I went to the School of the Arts. Check me out as the ""Tunnel Zombie"" in ""Quick and the Undead""."" His mother must be so proud.<br /><br />These had to be the wimpiest Zombies ever, as a whole crowed of them apparently couldn't push down a wooden door or even break a glass window. No, they had to wait for the bounty hunter to open the door for them...",neg
947,"I only came here to check Terror Hospital for an alternate title so I'd know what not to pick up. Not only do I get the original title, but I come to find Terror Hospital is one of seven more aliases.This one is a real clunker. Movies like this can usually be forgiven for any number of reasons, mostly unintended consequences of the feature on every level of production that result in at least a mild form of entertainment, mostly amusement. This has none of that. Instead, the viewer is witness to redundantly unnecessary and way-too-convenient-for-the-situation exposition and drawn out scenes of characters warily moving from room to room, and all this is half of the film. Forget trying to figure out where anybody is (or who they are) during darkened or nighttime scenes, too; you probably won't care, anyway. There is also a random car chase sequence that seems quite dull when compared to some of the old driver's ed movies I slep... er, I mean sat through and watched way back in high school. Really, we're talking about mysticism, possession, and a killer on the loose here - not a bad recipe for trash cinema. Unfortunately, there's nothing here to make it even ""good"" trash; when joined to the aforementioned, the bad acting and not-so-special effects are just that - bad acting and not-so-special effects. This one's just trash, pure and simple. Leave it on the rack at the pawn shop or in that box at the yard sale. There's a reason its there...",neg
948,"I like it because of my recent personal experience. Especially the ideas that everyone is free and that everything is finite. The characters in the firm did not really enjoy their ""real"" lives, but they did enjoy themselves, i.e. what they were. The movie did a good job making this simple day a good memory. A good memory includes not only romantic feelings about a beautiful stranger and a beautiful European city, but definitely about the deeper discussion about their values of life. Many movies are like this in terms of discussion of the definitions of life or love or relationships or current problems in life or some sort of those. Before Sunrise dealt with it in a nice way, which makes the viewer pause and think and adjust her breath and go on watching the film. Before Sunrise did not try to instill a specific thought into your head. It just encouraged you to think about some issues in daily life and gave you some alternative possibilities. This made the conversations between the characters interesting, not just typical whining complaints or flowing dumb ideas. You would be still thinking about those issues for yourself and curious about the next line of the story. The end was not quite important after all. You could got something out of it and feel something good or positive about yourself after the movie. Movies are supposed to be enjoyable. This is an enjoyable movie and worth of your time to watch it. I am on a journey too. The movie somehow represented some part of me and answered some of my questions.",pos
949,"How any of you gave this more than 2 stars amazes me. I made an account on IMDb just to comment on this cr@p film. The acting is cr@p and the plot is cr@p. It would deserve no stars at all if it weren't for the descent soundtrack (and yet there are still some outrageously clownish tracks in there too, most notably the ones featuring the oboe and sound like black and white cartoon comedy background music and in no way fit the intended mood of the scenes that they haunt) and quality cinematography. The dialog and plot are about as complex as that of a Dr. Sues book. These actors are horrible. I am actually watching this movie right now and, with every word, am stunned you all swallowed this shitte. The only reason I didn't turn the movie off was because I have gotten wrapped up in creating an account on IMDb and posting this review. I dig mainstream films, I dig silly stupid films, I dig retro indie films, and nearly any other type/genre if carried out well. My brother convinced me to rent this because he said he heard it was good and he generally has great taste in movies; from the moment he told me the title I looked at him like he was crazy. I'm having a tough time ending this rant because there is just so much badness to talk about. The only way I can rationalize the good ratings on here is that you guys were paid to give this movie high ratings. It is so poorly done and no where close to dramatic, artsy, complex, well written, well preformed, or even bearable. If this was the final product of my hard directorial work, I would be to embarrassed to release it to the public, so I don't even feel sorry for the director if he reads this -- what the hell were you thinking guy?",neg
950,"I just watched Lonesome Dove, Return To Lonesome Dove, Streets Of Laredo and Dead Man's Walk. All excellent. This sorry hunk of junk is cheaply done and poorly acted.<br /><br />In the previous series, Captain Call and Gus McCrae come off as tough respectable cowboys. Despite the fact that Caption Call is played by a different actor every time each one quickly won me over. In Dead Man's Walk the boys are believable as the younger versions of the experienced Texas rangers. In Comanche Moon they are just a couple of chubby rednecks. I had to stop watching.<br /><br />I suspect many of the glowing reviews for this show were written by the people who made this stinking pile. It's a sorry end to an otherwise great franchise.",neg
951,"For the life of me I can not understand the blind hype and devotion to this totally unbelievable movie......and I think I have the qualifications to say so.... I am a former Special Operations soldier with 14 years in the ""lifestyle"" ... This movie was totally totally unreal and obviously written by someone that did very little research into life in the Army, in combat or at a team or platoon level.<br /><br />Three EOD guys trouncing around Bagdad on their own????? Get Real... No chain of command????? Get Real... EOD clearing buildings??? Get Real....EOD/ Military Intelligence / Sniper qualified buck sergeant???? Get Real.... Wait... I shot and killed a bad guy and then let two guys take me without firing another shot or being injured at all???? Get Real....I carjack an Iraqi civilian, while I am only armed with a 9 mil, break into another civilians house, get punked by his wife then make it back to camp on foot in the middle of Bagdad at night without as so much as a scratch or confrontation???? Get Real...<br /><br />There is absolutely no adherence to military protocol {Army} and no resemblance at all to any Army unit that I have even encountered. Totally unbelievable and disrespectful to the men and women of EOD who contrary to this poor film are not wild adrenaline seeking yahoos but extremely qualified professionals doing an incredibly hard job.",neg
952,"I read James Hawes book. It was pretty neat, not great, but entertaining enough. Without having read the book I wouldn't have had the slightest idea what was going on, and it was still a stretch with that knowledge.<br /><br />Literally every element of this film is abysmal in ways I do not have the capacity to describe. Half digested fish could have made a better film with matchsticks and dayglo lipstick.<br /><br />Never before or since as a film made me feel so angry. The Mattress sequels came closest, but even they never reached such depths of utterly putrid nauseating appallingness that this bilge did.<br /><br />Since wasting 90 minutes of my life witnessing this plague on human kind I am now unable to even look at any book by James Hawes without feeling angry. That is the depth of hatred I have for this piece of sh*t. No, that's unfair. Let me apologise to all fecal matter for comparing you to the otherworldly evil that is Rancid Aluminium.<br /><br />Plain and simply a cancer on the world of cinema.",neg
953,"I'm not a Disney fan at all, but I happen to be in Orlando for a friend's wedding. So my traveling partner and I went to Disney for a few days. I haven't seen a good 3-D effect in, well..ever. So I usually try to stay away from these presentations. The 3-D effect in this was so good. I'm a grown man of 38, and even I wanted to try and reach out and touch. It's THAT good! Word of advice. At the end, look to the back of the theater on the wall. Put it like this...the first time I saw it, the effect wasn't working. So I told my friend...""It would have been nice if...."" My friend said, ""That's exactly what happens. It's not working for some reason."" It's an awesome show. You will NOT be disappointed!!!",pos
954,"Veber is not renown for his outstanding directorial skills. In fact nobody cares as long as they got the laughs, quite a few here to be honest, scattered in the whole process, thanks to Depardieu's half-wit characterization and the dialogue Veber puts in his mouth.<br /><br />But this is not enough to make a great comedy since there's no movie outside of the usual Veber premise: a tough guy is doomed to team up with a very naive character. In L'Emmerdeur, La Chèvre or Les Compères there was a real story going on over the fire vs. water proceedings. Le Diner de cons, although it was a play, managed to create a real suspense about the next catastrophe Pinon would cause. In Tais-toi the backstory about the vengeance is both redundant and too weak to arouse our interest. Plus the heavies are lame both on screen and in the script.<br /><br />Now what's wrong? Veber wraps this up creating no action, no rhythm. Instead he uses systematically and overuses ellipses (maybe he met William Goldman in Hollywood) and the 'music' really stresses that lack of nerve and a backbone in the story.<br /><br />So you'll have to be content with Depardieu's performance.",neg
955,"I recently rented this film on DVD and thought it would be an interesting choice seeing as I am both from the north of England (Bradford), and also interested in film-making. However, it soon became apparent that this film seemed to lack a decent level of development script-wise. The characters were weak and often stereotyped and the story lacked substance. The subject matter could be an interesting basis for a film. However, the delivery of this appeared naive and unfocused. <br /><br />The ending felt as though it was casting judgement on the characters - punishing and rewarding where the filmmakers felt necessary. This felt a little awkward and silly, and seemed at odds with the 'realism' used in the style of shooting. For me, the film dealt with the characters and subject matter in a rather heavy handed and clumsy manner. It felt as though the writer had already decided how he wanted to end the story and set about crow-barring everything else in to fit it.<br /><br />Another point that I feel strongly about is the watered-down Ken Loach feel the film had. I get quite upset that UK film financiers can't see that there is more to British films than 'gritty realism'. It has become almost a safe option. Film is an infinitely wonderful playground for imaginative ideas and it is not being exploited by UK feature film producers. There is a lot of talent here in the UK. It's unfortunate that most of these individuals end up either making music videos and commercials 100% of the time or they go to America. <br /><br />Love + Hate would have worked better if it had been cut down to 30 or 60 minutes and appeared as a one-off TV drama.",neg
956,"Okay, so I have come a long way from Houston by now, but whenever I see this movie, I am taken back to a little cowgirl's dream to one day ride the bull at Gilley's. (It burned down before I was of drinking age.)<br /><br />If you grew up in in East Texas, then you know this movie is an accurate depiction of contemporary life at that time. If you didn't then trust me and watch the movie. Either you will join the many who love it (and at the same time strangely repulsed), or at the very least, you can make fun of the red-necks. (There is plenty material for poking fun.) This movie doesn't try to be P.C. (what was that in the 80's) or hide the white trash element and it is honest to the time and place.<br /><br />Gotta be a 10 for me!",pos
957,"This film is advertised as a clever romantic comedy. It is neither clever nor romantic and it is definitely not an effective comedy. The fortunes of the well meaning yet pathetic character, ""Tom"", oscillate from one extremely embarrassing disaster to another. The only saving graces are the competent performance by Toni Collete and the frequency with which we glimpse Paltrow's pleasant face. Overall, to be avoided!",neg
958,"It wasn't until I saw Sidney Pollack in the picture that I ever connected him to this film. This is his worst possible movie. Absolute dreck. The dialog is wooden and unbelievable, the plot is unbelievable.<br /><br />Kristen Scott Thomas is wasted in this movie. There is nothing about her character that makes you even want to believe in this story.<br /><br />Harrison Ford is like on Valium. There is no life in his eyes.<br /><br />I blame Sidney Pollack for the failure of this movie. The script is awful, and he is too smart to not see that. So it smacks of some kind of payoff, whether of a studio obligation or something else, but this is just BLOODY ROTTEN!",neg
959,One of eastwood's best movies after he had separated himself from the westerns. which in themselves were good whenever I had a chance to see any of clint's earlier work I would sit in front of the set and watch whatever was on.,pos
960,"This movie is difficult to watch in our fast-paced culture of the 21st century, but it is worth it for the messages that it conveys, chiefly the consequences and ramifications of technology upon society, specifically when that technology is used for warfare.<br /><br />This movie presents a full circle cycle of dehumanization and rehumanization as influenced by the advent of technology and the subsequent deconstruction of civilization and therefore serves as a cautionary tale against the misuse of technology, but as the circle completes itself, familiar themes and sentiments pop up again to present self-serving rather than self-destructive ways that humanity may utilize technology.<br /><br />Brilliant for it's time, the picture and sound quality may pose a challenge for some, but as a landmark in the history, development, and evolution of the sci-fi genre, it is a must. In the end, free will and free choice are once again posed to humanity as a means for controlling our own destiny rather than having it served to us by someone else or indeed, the state of<br /><br />society itself, as shaped by world events.<br /><br />Those who are downtrodden by what life throws their way sometimes tend to remain so, but yet there is always a glimmer of hope and continuity that remains, as this film posits.<br /><br />As far as qualifying as sci-fi, one of the biggest common demoninators of that genre is it's speculative nature. It asks us the questions, what if these events happened this way, and what effect would it have on society or the individuals within it? How would we react?<br /><br />As far as influence, this film projects those speculative sciences that make sci-fi as unique as it is and keeps us asking those important questions.",pos
961,"This one is bad. A really bad and boring crime movie that has nothing out of the ordinary in it. A series of crimes, the killer that you do not see throughout the whole movie, the classic investigations. And also the classic tale about a cop who figures out what's going on and isn't believed by anyone, so he has to fight by himself to reveal the truth. Not too much in this one. Vote: 4 out of 10.",neg
962,In 1967 I saw an outstanding Musical at the Wintergarden in New York City where Angela Lansbury lite the stage as Mame. But did Hollywood give her the lead ???? No Lucille Ball great as Lucy was given the role. She killed the film. What a mistake There was no chemistry as there was on the stage Bea Arthur and Angela what a twosome when they sang.. It is too bad a producer does not put these two together even today,neg
963,"...that Jamie Foxx would ever deliver such a wonderful, Oscar-winning performance. One of the reasons why I was so impressed with Foxx's performance in ""Ray"" was because from watching his hammy, obnoxious acting in movies like ""Bait"" and ""Booty Call,"" I would never imagine he would ever hold the Oscar. If people told me five years ago that Jamie Foxx was one day going to win an Oscar, I would laugh right in their faces. Who knows? Maybe he's better off sticking to drama, because if you watch ""Bait,"" it's clearly evident that comedy is not his forte. I swear, Jamie mugs so much in this movie that I'm surprised his face didn't fall off. And why does he have to do those stupid voices at every chance he gets? Anyone familiar with comedians like Bob Newhart and Steven Wright knows that doing comedy doesn't require being loud and obnoxious. If a joke is funny, it's funny. If it's not funny, then doing some crazy accent is not going to make it any funnier. The problem I have with some comedians who decide to try acting is that they favor getting laughs over being in character. In real life, normal people don't always have witty comebacks and quips. Like Albert Brooks said in an interview discussing his character in ""Taxi Driver,"" it's important to be funny as your character, rather than be funny as a comedian. A prime example of Jamie violating that rule is the nauseatingly awful scene where his mug shots are being taken, and he starts posing for the photographs like a model. If a regular person were being thrown in jail, would he really be acting goofy while having his mug shots taken? And wouldn't the police try to scold him if he was? There are many scenes like that throughout the film. Another awful sequence is one where Jamie is on the unwittingly on the phone with the villain, and he starts doing a phony Caribbean accent. Not funny! Not to mention Jamie never seems to acknowledge the timing of a joke. Giving a comedic performance requires patience, whereas he goes straight to the punchline, whether it's the right time for it or not. I'm not even a big Mike Epps fan, but even his performance is good in comparison to Jamie's. As a matter of fact, this is the first time I felt somewhat relieved whenever he would appear on screen. Epps has the same flaws when it comes to comedy, but at least he chooses a more low-key approach. One of the few bright spots in this clunker of a comedy is David Morse, a highly underrated actor mostly known for his supporting roles as villains. He seems to be the only actor in the film concerned with grounding it in reality. However, fellow ""Green Mile"" star Doug Hutchison is disgustingly over-the-top as the villain. A big surprise, considering he gave a superb performance in ""The Green Mile,"" also playing a heavy. Antoine Fuqua has proved his directing chops in movies like ""The Replacement Killers"" and ""Training Day."" Even in ""Bait,"" he shows he can direct a hell of an action sequence. His only problem seemed to be in disciplining Jamie Foxx, who probably improvised half the script with one bad joke after another. Unless you're a die-hard fan of Foxx, please don't take the bait.",neg
964,"A have a female friend who is currently being drawn into a relationship with an SOB who has a long term girlfriend. Of course the SOB is very good-looking, charming, etc and my friend is a very intelligent woman. Watching Jean Pierre Leaud's character at work is exactly like watching what goes on in real life when guys like that destroy the lives of our female friends. It's tragic, and you know she's going to end up very hurt, but there's nothing you can do. Leaud is brilliant. Totally empty. A blank throughout, he pulls the faces and tells the stories he thinks will get the reaction he wants.<br /><br />The scene two hours in when Leaud and Lebrun have made love, and the next morning he puts on a record and, very sweetly and charmingly, sings along to amuse her is brilliant. The ""What the hell am I doing here with this idiot"" expression that flickers back and forth across her face will be in my memory for a long time to come.<br /><br />It's a long film, but see it in one go, preferably in a cinema. Takes a while to get into, but then the time just disappears.",pos
965,"I disagree with Anyone who done't like this movie. <br /><br />I used to LOVE this movie when I was little and I still do. It's sweet, funny and warms your heart. And It proves that love and friendship can never be destroyed. <br /><br />And even though it didn't have much of a story, it was still excellent I give it a 10 and two thumbs up. <br /><br />Oh yeah and it proves that your deepest wish's and dreams can come true. (Tear, tear)<br /><br />I love this movie, personally if anyone says it sucked than I will say ""Shame on you."" Because it was a delightful little movie and I'm glad that at least SOME people liked it.",pos
